2021-03-16 16:28:44,655 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2021-03-16 16:28:44,692 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2021-03-16 16:28:44,749 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2021-03-16 16:28:44,792 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2021-03-16 16:28:44,851 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.jar
2021-03-16 16:28:44,891 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.jar
2021-03-16 16:28:44,958 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
2021-03-16 16:28:45,020 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
2021-03-16 16:28:45,076 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-install-plugin/2.4/maven-install-plugin-2.4.jar
2021-03-16 16:28:45,116 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-install-plugin/2.4/maven-install-plugin-2.4.jar
2021-03-16 16:28:45,166 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-deploy-plugin/2.7/maven-deploy-plugin-2.7.jar
2021-03-16 16:28:45,211 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-deploy-plugin/2.7/maven-deploy-plugin-2.7.jar
2021-03-16 16:28:45,258 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-site-plugin/3.3/maven-site-plugin-3.3.jar
2021-03-16 16:28:45,312 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-site-plugin/3.3/maven-site-plugin-3.3.jar
2021-03-16 16:28:45,360 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2021-03-16 16:28:45,397 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom
2021-03-16 16:28:45,481 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom
2021-03-16 16:28:45,525 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom
2021-03-16 16:28:45,636 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2021-03-16 16:28:45,671 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom
2021-03-16 16:28:45,705 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2021-03-16 16:28:45,734 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven/2.0.9/maven-2.0.9.pom
2021-03-16 16:28:45,778 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-parent/8/maven-parent-8.pom
2021-03-16 16:28:45,831 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-parent/8/maven-parent-8.pom
2021-03-16 16:28:45,904 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2021-03-16 16:28:45,962 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom
2021-03-16 16:28:46,035 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
2021-03-16 16:28:46,071 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.pom
2021-03-16 16:28:46,110 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.pom
2021-03-16 16:28:46,147 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.pom
2021-03-16 16:28:46,192 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.pom
2021-03-16 16:28:46,221 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.pom
2021-03-16 16:28:46,261 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.pom
2021-03-16 16:28:46,291 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.pom
2021-03-16 16:28:46,335 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom
2021-03-16 16:28:46,377 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom
2021-03-16 16:28:46,413 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.pom
2021-03-16 16:28:46,447 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.pom
2021-03-16 16:28:46,504 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.pom
2021-03-16 16:28:46,543 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.pom
2021-03-16 16:28:46,583 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.pom
2021-03-16 16:28:46,620 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.pom
2021-03-16 16:28:46,654 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-project/2.0.9/maven-project-2.0.9.pom
2021-03-16 16:28:46,680 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-project/2.0.9/maven-project-2.0.9.pom
2021-03-16 16:28:46,717 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.pom
2021-03-16 16:28:46,744 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.pom
2021-03-16 16:28:46,785 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.pom
2021-03-16 16:28:46,834 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.pom
2021-03-16 16:28:46,882 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom
2021-03-16 16:28:46,913 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom
2021-03-16 16:28:46,949 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom
2021-03-16 16:28:46,977 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom
2021-03-16 16:28:47,028 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom
2021-03-16 16:28:47,069 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom
2021-03-16 16:28:47,147 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.pom
2021-03-16 16:28:47,181 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.pom
2021-03-16 16:28:47,226 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.pom
2021-03-16 16:28:47,265 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.pom
2021-03-16 16:28:47,303 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.pom
2021-03-16 16:28:47,335 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.pom
2021-03-16 16:28:47,442 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-parameter-documenter/2.0.6/maven-plugin-parameter-documenter-2.0.6.pom
2021-03-16 16:28:47,487 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-plugin-parameter-documenter/2.0.6/maven-plugin-parameter-documenter-2.0.6.pom
2021-03-16 16:28:47,569 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/reporting/maven-reporting-api/2.0.6/maven-reporting-api-2.0.6.pom
2021-03-16 16:28:47,598 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/reporting/maven-reporting-api/2.0.6/maven-reporting-api-2.0.6.pom
2021-03-16 16:28:47,639 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/reporting/maven-reporting/2.0.6/maven-reporting-2.0.6.pom
2021-03-16 16:28:47,681 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/reporting/maven-reporting/2.0.6/maven-reporting-2.0.6.pom
2021-03-16 16:28:47,736 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/doxia/doxia-sink-api/1.0-alpha-7/doxia-sink-api-1.0-alpha-7.pom
2021-03-16 16:28:47,781 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/doxia/doxia-sink-api/1.0-alpha-7/doxia-sink-api-1.0-alpha-7.pom
2021-03-16 16:28:47,822 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/doxia/doxia/1.0-alpha-7/doxia-1.0-alpha-7.pom
2021-03-16 16:28:47,863 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/doxia/doxia/1.0-alpha-7/doxia-1.0-alpha-7.pom
2021-03-16 16:28:47,904 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.pom
2021-03-16 16:28:47,932 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.pom
2021-03-16 16:28:47,969 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom
2021-03-16 16:28:47,997 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom
2021-03-16 16:28:48,035 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom
2021-03-16 16:28:48,068 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom
2021-03-16 16:28:48,106 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-error-diagnostics/2.0.6/maven-error-diagnostics-2.0.6.pom
2021-03-16 16:28:48,142 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-error-diagnostics/2.0.6/maven-error-diagnostics-2.0.6.pom
2021-03-16 16:28:48,179 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.pom
2021-03-16 16:28:48,206 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.pom
2021-03-16 16:28:48,254 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.pom
2021-03-16 16:28:48,300 [Worker-20: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://artifactory.colaboracionsimba.net:8081/artifactory/virtual-devsecops-maven/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.pom
